starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 03 17:16:05 2016	1464995765	5	2	6	2
Fri Jun 03 17:16:05 2016	1464995765	5	3	7	2
Fri Jun 03 17:16:05 2016	1464995765	5	3	7	3
Fri Jun 03 17:16:05 2016	1464995765	6	2	8	2
Fri Jun 03 17:16:05 2016	1464995765	6	2	8	1
Fri Jun 03 17:16:05 2016	1464995765	7	2	8	2
Fri Jun 03 17:16:05 2016	1464995765	6	2	8	1
Fri Jun 03 17:16:05 2016	1464995765	7	1	9	1
Fri Jun 03 17:16:05 2016	1464995765	7	2	9	1
Fri Jun 03 17:16:05 2016	1464995765	8	1	9	1
Fri Jun 03 17:16:05 2016	1464995765	8	1	9	1
Fri Jun 03 17:16:05 2016	1464995765	8	2	9	2
Fri Jun 03 17:16:05 2016	1464995765	8	2	10	1
Fri Jun 03 17:16:05 2016	1464995765	7	3	10	3
Fri Jun 03 17:16:05 2016	1464995765	9	1	10	1
Fri Jun 03 17:16:05 2016	1464995765	9	2	10	0
Fri Jun 03 17:16:05 2016	1464995765	8	2	10	1
Fri Jun 03 17:16:05 2016	1464995765	9	1	10	1
Fri Jun 03 17:16:05 2016	1464995765	8	2	10	2
Fri Jun 03 17:16:05 2016	1464995765	8	2	11	2
Fri Jun 03 17:16:05 2016	1464995765	9	2	11	1
Fri Jun 03 17:16:05 2016	1464995765	10	1	11	1
Fri Jun 03 17:16:05 2016	1464995765	10	1	11	1
Fri Jun 03 17:16:05 2016	1464995765	8	3	11	3
Fri Jun 03 17:16:05 2016	1464995765	8	3	11	3
Fri Jun 03 17:16:05 2016	1464995765	6	5	11	4
Fri Jun 03 17:16:05 2016	1464995765	9	2	11	1
Fri Jun 03 17:16:05 2016	1464995765	9	2	11	1
Fri Jun 03 17:16:05 2016	1464995765	10	2	11	1
Fri Jun 03 17:16:05 2016	1464995765	7	4	11	3
Fri Jun 03 17:16:05 2016	1464995765	10	2	11	2
Fri Jun 03 17:16:05 2016	1464995765	10	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	10	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	10	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	10	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	2
Fri Jun 03 17:16:05 2016	1464995765	11	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	10	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	2
Fri Jun 03 17:16:05 2016	1464995765	11	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	0
Fri Jun 03 17:16:05 2016	1464995765	11	2	12	1
Fri Jun 03 17:16:05 2016	1464995765	12	1	12	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	13	2
Fri Jun 03 17:16:05 2016	1464995765	11	2	13	1
Fri Jun 03 17:16:05 2016	1464995765	10	2	13	2
Fri Jun 03 17:16:05 2016	1464995765	11	2	13	2
Fri Jun 03 17:16:05 2016	1464995765	11	2	13	2
Fri Jun 03 17:16:05 2016	1464995765	11	1	13	1
Fri Jun 03 17:16:05 2016	1464995765	10	3	13	3
Fri Jun 03 17:16:05 2016	1464995765	11	2	13	1
Fri Jun 03 17:16:05 2016	1464995765	11	2	13	0
Fri Jun 03 17:16:05 2016	1464995765	9	4	13	4
Fri Jun 03 17:16:05 2016	1464995765	12	1	13	1
Fri Jun 03 17:16:05 2016	1464995765	10	3	13	3
Fri Jun 03 17:16:05 2016	1464995765	12	2	13	1
Fri Jun 03 17:16:05 2016	1464995765	12	1	13	1
Fri Jun 03 17:16:05 2016	1464995765	12	2	14	2
Fri Jun 03 17:16:05 2016	1464995765	11	2	14	1
Fri Jun 03 17:16:05 2016	1464995765	12	1	14	1
Fri Jun 03 17:16:05 2016	1464995765	12	2	14	1
Fri Jun 03 17:16:05 2016	1464995765	12	2	14	1
Fri Jun 03 17:16:05 2016	1464995765	12	1	14	0
Fri Jun 03 17:16:05 2016	1464995765	12	2	14	2
Fri Jun 03 17:16:05 2016	1464995765	13	2	14	1
Fri Jun 03 17:16:05 2016	1464995765	11	4	14	3
Fri Jun 03 17:16:05 2016	1464995765	10	5	14	4
Fri Jun 03 17:16:05 2016	1464995765	11	3	15	3
Fri Jun 03 17:16:05 2016	1464995765	12	3	15	2
Fri Jun 03 17:16:05 2016	1464995765	11	4	15	3
Fri Jun 03 17:16:05 2016	1464995765	10	4	15	4
Fri Jun 03 17:16:05 2016	1464995765	12	3	15	3
Fri Jun 03 17:16:05 2016	1464995765	11	4	15	3
Fri Jun 03 17:16:05 2016	1464995765	14	2	15	1
Fri Jun 03 17:16:05 2016	1464995765	14	1	15	1
Fri Jun 03 17:16:05 2016	1464995765	12	3	15	3
Fri Jun 03 17:16:05 2016	1464995765	14	2	16	2
Fri Jun 03 17:16:05 2016	1464995765	12	3	16	3
Fri Jun 03 17:16:05 2016	1464995765	12	3	16	3
Fri Jun 03 17:16:05 2016	1464995765	11	4	16	4
Fri Jun 03 17:16:05 2016	1464995765	12	4	16	3
Fri Jun 03 17:16:05 2016	1464995765	13	3	16	3
Fri Jun 03 17:16:05 2016	1464995765	14	2	16	1
Fri Jun 03 17:16:05 2016	1464995765	12	4	16	4
Fri Jun 03 17:16:05 2016	1464995765	12	4	16	4
Fri Jun 03 17:16:05 2016	1464995765	13	3	16	3
Fri Jun 03 17:16:05 2016	1464995765	13	4	16	3
Fri Jun 03 17:16:05 2016	1464995765	12	4	16	4
Fri Jun 03 17:16:05 2016	1464995765	13	4	16	3
Fri Jun 03 17:16:05 2016	1464995765	15	1	16	1
Fri Jun 03 17:16:05 2016	1464995765	13	3	17	3
Fri Jun 03 17:16:05 2016	1464995765	13	4	17	3
Fri Jun 03 17:16:05 2016	1464995765	14	3	17	1
Fri Jun 03 17:16:05 2016	1464995765	12	5	17	4
Fri Jun 03 17:16:05 2016	1464995765	15	2	17	1
Fri Jun 03 17:16:05 2016	1464995765	13	4	17	3
Fri Jun 03 17:16:05 2016	1464995765	13	4	17	4
Fri Jun 03 17:16:05 2016	1464995765	11	6	17	6
Fri Jun 03 17:16:05 2016	1464995765	15	2	17	1
Fri Jun 03 17:16:05 2016	1464995765	14	3	17	1
Fri Jun 03 17:16:05 2016	1464995765	14	3	17	1
Fri Jun 03 17:16:05 2016	1464995765	14	3	17	1
Fri Jun 03 17:16:05 2016	1464995765	14	3	17	3
Fri Jun 03 17:16:05 2016	1464995765	14	3	18	3
Fri Jun 03 17:16:05 2016	1464995765	14	3	18	3
Fri Jun 03 17:16:05 2016	1464995765	12	5	18	5
Fri Jun 03 17:16:05 2016	1464995765	14	3	18	3
Fri Jun 03 17:16:05 2016	1464995765	16	2	18	2
Fri Jun 03 17:16:05 2016	1464995765	15	3	18	3
Fri Jun 03 17:16:05 2016	1464995765	16	1	18	1
Fri Jun 03 17:16:05 2016	1464995765	12	6	18	6
Fri Jun 03 17:16:05 2016	1464995765	14	4	18	4
Fri Jun 03 17:16:05 2016	1464995765	8	10	18	10
Fri Jun 03 17:16:05 2016	1464995765	12	6	18	6
Fri Jun 03 17:16:05 2016	1464995765	16	2	18	1
Fri Jun 03 17:16:05 2016	1464995765	15	3	18	3
Fri Jun 03 17:16:05 2016	1464995765	17	2	18	1
Fri Jun 03 17:16:05 2016	1464995765	12	6	18	6
Fri Jun 03 17:16:05 2016	1464995765	15	3	18	1
Fri Jun 03 17:16:05 2016	1464995765	15	4	18	3
Fri Jun 03 17:16:05 2016	1464995765	17	2	18	1
Fri Jun 03 17:16:05 2016	1464995765	16	3	18	1
Fri Jun 03 17:16:05 2016	1464995765	16	3	18	1
Fri Jun 03 17:16:05 2016	1464995765	16	2	18	1
Fri Jun 03 17:16:05 2016	1464995765	16	2	18	1
Fri Jun 03 17:16:05 2016	1464995765	16	3	18	2
Fri Jun 03 17:16:05 2016	1464995765	18	1	19	1
Fri Jun 03 17:16:05 2016	1464995765	15	4	19	3
Fri Jun 03 17:16:05 2016	1464995765	18	1	19	1
Fri Jun 03 17:16:05 2016	1464995765	16	4	20	3
Fri Jun 03 17:16:05 2016	1464995765	16	4	20	3
Fri Jun 03 17:16:05 2016	1464995765	15	5	20	5
Fri Jun 03 17:16:05 2016	1464995765	17	3	20	2
Fri Jun 03 17:16:05 2016	1464995765	18	2	20	2
Fri Jun 03 17:16:05 2016	1464995765	16	4	20	2
Fri Jun 03 17:16:05 2016	1464995765	17	3	20	2
Fri Jun 03 17:16:05 2016	1464995765	17	3	20	3
Fri Jun 03 17:16:05 2016	1464995765	17	3	20	3
Fri Jun 03 17:16:05 2016	1464995765	16	4	20	2
Fri Jun 03 17:16:05 2016	1464995765	17	3	20	3
Fri Jun 03 17:16:05 2016	1464995765	17	3	20	3
Fri Jun 03 17:16:05 2016	1464995765	19	1	20	1
Fri Jun 03 17:16:05 2016	1464995765	18	3	21	2
Fri Jun 03 17:16:05 2016	1464995765	19	1	21	1
Fri Jun 03 17:16:05 2016	1464995765	17	4	21	3
Fri Jun 03 17:16:05 2016	1464995765	19	2	21	1
Fri Jun 03 17:16:05 2016	1464995765	17	3	21	3
Fri Jun 03 17:16:05 2016	1464995765	19	1	21	1
Fri Jun 03 17:16:05 2016	1464995765	19	2	21	1
Fri Jun 03 17:16:05 2016	1464995765	17	4	21	4
Fri Jun 03 17:16:05 2016	1464995765	18	3	21	2
Fri Jun 03 17:16:05 2016	1464995765	16	5	21	3
Fri Jun 03 17:16:05 2016	1464995765	17	4	21	2
Fri Jun 03 17:16:05 2016	1464995765	20	2	21	1
Fri Jun 03 17:16:05 2016	1464995765	18	3	21	3
Fri Jun 03 17:16:05 2016	1464995765	19	3	21	2
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	5
Fri Jun 03 17:16:05 2016	1464995765	18	3	22	3
Fri Jun 03 17:16:05 2016	1464995765	18	3	22	3
Fri Jun 03 17:16:05 2016	1464995765	18	3	22	1
Fri Jun 03 17:16:05 2016	1464995765	20	1	22	1
Fri Jun 03 17:16:05 2016	1464995765	19	2	22	1
Fri Jun 03 17:16:05 2016	1464995765	18	3	22	2
Fri Jun 03 17:16:05 2016	1464995765	18	3	22	2
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	5
Fri Jun 03 17:16:05 2016	1464995765	18	4	22	2
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	5
Fri Jun 03 17:16:05 2016	1464995765	18	4	22	4
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	5
Fri Jun 03 17:16:05 2016	1464995765	20	2	22	2
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	4
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	4
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	5
Fri Jun 03 17:16:05 2016	1464995765	21	2	22	1
Fri Jun 03 17:16:05 2016	1464995765	21	1	22	1
Fri Jun 03 17:16:05 2016	1464995765	16	6	22	4
Fri Jun 03 17:16:05 2016	1464995765	19	3	22	3
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	5
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	4
Fri Jun 03 17:16:05 2016	1464995765	16	6	22	4
Fri Jun 03 17:16:05 2016	1464995765	21	1	22	1
Fri Jun 03 17:16:05 2016	1464995765	17	5	22	4
Fri Jun 03 17:16:05 2016	1464995765	20	2	22	2
Fri Jun 03 17:16:05 2016	1464995765	21	1	22	0
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	20	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	18	5	23	2
Fri Jun 03 17:16:05 2016	1464995765	21	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	3
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	21	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	18	5	23	4
Fri Jun 03 17:16:05 2016	1464995765	19	4	23	4
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	0
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	19	3	23	2
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	19	4	23	4
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	17	6	23	5
Fri Jun 03 17:16:05 2016	1464995765	19	3	23	3
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	0
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	1
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	2
Fri Jun 03 17:16:05 2016	1464995765	16	7	23	6
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	0
Fri Jun 03 17:16:05 2016	1464995765	18	5	23	5
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	19	4	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	3	23	1
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	2
Fri Jun 03 17:16:05 2016	1464995765	18	5	23	3
Fri Jun 03 17:16:05 2016	1464995765	22	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	21	3	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	23	1
Fri Jun 03 17:16:05 2016	1464995765	20	3	23	2
Fri Jun 03 17:16:05 2016	1464995765	22	2	23	2
Fri Jun 03 17:16:05 2016	1464995765	19	5	23	4
Fri Jun 03 17:16:05 2016	1464995765	22	2	23	1
Fri Jun 03 17:16:05 2016	1464995765	21	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	19	4	24	4
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	19	4	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	20	3	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	17	6	24	5
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	0
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	0
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	18	5	24	4
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	19	5	24	4
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	13	10	24	10
Fri Jun 03 17:16:05 2016	1464995765	23	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	19	5	24	4
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	18	6	24	5
Fri Jun 03 17:16:05 2016	1464995765	22	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	20	4	24	3
Fri Jun 03 17:16:05 2016	1464995765	23	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	23	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	21	4	24	2
Fri Jun 03 17:16:05 2016	1464995765	23	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	16	8	24	2
Fri Jun 03 17:16:05 2016	1464995765	23	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	23	2	24	1
Fri Jun 03 17:16:05 2016	1464995765	23	1	24	1
Fri Jun 03 17:16:05 2016	1464995765	20	4	24	4
Fri Jun 03 17:16:05 2016	1464995765	23	2	24	2
Fri Jun 03 17:16:05 2016	1464995765	22	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	1	25	1
Fri Jun 03 17:16:05 2016	1464995765	15	10	25	10
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	2
Fri Jun 03 17:16:05 2016	1464995765	21	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	4
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	1	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	1	25	1
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	5
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	2
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	4
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	19	6	25	4
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	2
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	21	5	25	3
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	20	6	25	5
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	5
Fri Jun 03 17:16:05 2016	1464995765	24	1	25	1
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	5
Fri Jun 03 17:16:05 2016	1464995765	24	2	25	2
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	5
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	21	5	25	1
Fri Jun 03 17:16:05 2016	1464995765	23	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	20	6	25	4
Fri Jun 03 17:16:05 2016	1464995765	23	2	25	2
Fri Jun 03 17:16:05 2016	1464995765	20	5	25	5
Fri Jun 03 17:16:05 2016	1464995765	24	1	25	1
Fri Jun 03 17:16:05 2016	1464995765	24	1	25	1
Fri Jun 03 17:16:05 2016	1464995765	24	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	22	3	25	3
Fri Jun 03 17:16:05 2016	1464995765	24	2	25	1
Fri Jun 03 17:16:05 2016	1464995765	21	5	26	3
Fri Jun 03 17:16:05 2016	1464995765	24	2	26	2
Fri Jun 03 17:16:05 2016	1464995765	20	6	26	6
Fri Jun 03 17:16:05 2016	1464995765	23	3	26	3
Fri Jun 03 17:16:05 2016	1464995765	20	6	26	5
Fri Jun 03 17:16:05 2016	1464995765	24	1	26	1
Fri Jun 03 17:16:05 2016	1464995765	24	2	26	1
Fri Jun 03 17:16:05 2016	1464995765	24	2	26	2
Fri Jun 03 17:16:05 2016	1464995765	24	1	26	1
Fri Jun 03 17:16:05 2016	1464995765	24	2	26	1
Fri Jun 03 17:16:05 2016	1464995765	23	3	26	3
Fri Jun 03 17:16:05 2016	1464995765	21	5	26	5
Fri Jun 03 17:16:05 2016	1464995765	23	3	26	3
Fri Jun 03 17:16:05 2016	1464995765	23	3	26	1
Fri Jun 03 17:16:05 2016	1464995765	20	6	26	6
Fri Jun 03 17:16:05 2016	1464995765	22	4	26	3
Fri Jun 03 17:16:05 2016	1464995765	22	4	26	3
Fri Jun 03 17:16:05 2016	1464995765	23	3	26	1
Fri Jun 03 17:16:05 2016	1464995765	20	6	26	5
Fri Jun 03 17:16:05 2016	1464995765	21	5	26	2
Fri Jun 03 17:16:05 2016	1464995765	22	4	26	3
Fri Jun 03 17:16:05 2016	1464995765	25	1	26	1
Fri Jun 03 17:16:05 2016	1464995765	25	1	26	1
